company,period,has_financial_service,n_financial_services,n_with_baas,n_baas_partners,baas_partners,has_baas,has_savings,has_savings_baas,has_borrowing,has_borrowing_baas,has_payments,has_payments_baas,has_credit_cards,has_credit_cards_baas,birth_category,founding_year
Edly,2024-H2,1,2,2,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Investment & Capital,2019.0
Edly,2025-H1,1,3,2,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Investment & Capital,2019.0
Edly,2025-H2,1,3,3,1,FinWise Bank,1,0,0,1,1,0,0,0,0,Investment & Capital,2019.0
Edly,2026-H1,1,2,0,0,,0,0,0,1,0,0,0,0,0,Investment & Capital,2019.0
Elastic,2009-H2,1,1,1,1,Urban Trust Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2010-H1,1,1,1,1,"Urban Trust Bank, a federal savings bank",1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2010-H2,1,1,1,1,Urban Trust Bank,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2015-H2,1,1,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2017-H1,1,1,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2019-H2,1,2,1,1,"Republic Bank & Trust Company, member FDIC",1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2020-H2,1,2,1,1,"Republic Bank & Trust Company, member FDIC",1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2021-H1,1,2,1,1,"Republic Bank & Trust Company, member FDIC",1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2021-H2,1,2,1,1,"Republic Bank & Trust Company, member FDIC",1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2022-H1,1,2,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2022-H2,1,2,1,1,"Republic Bank & Trust Company, member FDIC",1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2023-H1,1,2,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2023-H2,1,1,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2024-H1,1,2,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2024-H2,1,2,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2025-H1,1,2,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2025-H2,1,1,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elastic,2026-H1,1,2,1,1,Republic Bank & Trust Company,1,0,0,1,1,0,0,0,0,Financial Services,2013.0
Elevate Pay,2023-H2,1,3,2,1,Bangor Savings Bank,1,1,1,0,0,0,0,0,0,Financial Services,2021.0
Elevate Pay,2024-H1,1,3,2,1,Bangor Savings Bank,1,1,1,0,0,0,0,0,0,Financial Services,2021.0
Elevate Pay,2024-H2,1,3,1,0,,1,1,1,0,0,0,0,0,0,Financial Services,2021.0
Elevate Pay,2025-H1,1,3,1,0,,1,1,0,0,0,0,0,0,0,Financial Services,2021.0
Elevate Pay,2025-H2,1,3,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Elevate Pay,2026-H1,1,3,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Elite Payment Processing,2009-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2010-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2010-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2011-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2014-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2014-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2015-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2016-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2016-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2017-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2019-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Elite Payment Processing,2021-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2007.0
Ellevest,2018-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2018-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2019-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2019-H2,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2020-H1,1,11,2,0,,1,1,1,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2020-H2,1,7,2,0,,1,1,1,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2021-H1,1,8,3,1,Coastal Community Bank,1,1,1,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2021-H2,1,8,2,1,Coastal Community Bank,1,1,1,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2022-H1,1,8,3,1,Coastal Community Bank,1,1,1,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2023-H1,1,8,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2023-H2,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2024-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2025-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Ellevest,2025-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,2016.0
Emerald Wallet,2023-H2,1,1,1,0,,1,0,0,0,0,0,0,0,0,Financial Services,2022.0
Emerald Wallet,2024-H1,1,1,1,0,,1,0,0,0,0,0,0,0,0,Financial Services,2022.0
Emerald Wallet,2025-H1,1,1,1,0,,1,0,0,0,0,0,0,0,0,Financial Services,2022.0
Emerald Wallet,2025-H2,1,1,1,0,,1,0,0,0,0,0,0,0,0,Financial Services,2022.0
Empower,2019-H1,1,4,2,1,Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Empower,2019-H2,1,4,4,2,"Evolve Bank & Trust; Evolve Bank & Trust, member FDIC",1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Empower,2020-H1,1,6,3,1,nbkc bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Empower,2020-H2,1,5,3,2,"nbkc bank, Member FDIC for accounts opened after January 1st 2020; Evolve Bank & Trust, Member FDIC for accounts opened before January 1st 2020; nbkc bank",1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Empower,2021-H1,1,5,3,1,nbkc bank,1,1,1,0,0,0,0,0,0,Software & SaaS,2016.0
Empower,2022-H1,1,5,3,2,nbkc bank; FinWise Bank,1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower,2022-H2,1,4,3,2,nbkc bank; FinWise Bank,1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower,2023-H1,1,4,4,3,"nbkc bank; FinWise Bank, Member FDIC; Evolve Bank",1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower,2023-H2,1,4,2,2,"nbkc bank; FinWise Bank, Member FDIC",1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower,2024-H1,1,5,4,2,nbkc bank; FinWise Bank,1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower,2024-H2,1,5,4,2,"nbkc bank; FinWise Bank, Member FDIC",1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower,2025-H1,1,4,2,2,FinWise Bank; WebBank,1,0,0,1,1,0,0,1,1,Software & SaaS,2016.0
Empower,2025-H2,1,5,3,2,"nbkc bank; FinWise Bank, Member FDIC",1,1,1,1,1,0,0,0,0,Software & SaaS,2016.0
Empower Financial,2022-H1,1,2,1,0,,1,0,0,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2022-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2023-H1,1,4,1,0,,1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2023-H2,1,3,2,2,"UMB Bank n.a., Member FDIC; UMB",1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2024-H1,1,4,1,1,"UMB Bank n.a., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2024-H2,1,4,1,1,"UMB Bank n.a., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2025-H1,1,5,1,1,"UMB Bank n.a., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2025-H2,1,5,1,1,"UMB Bank, National Association",1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Empower Financial,2026-H1,1,4,1,1,UMB bank,1,1,1,0,0,0,0,0,0,Financial Services,1990.0
Enova,2012-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2013-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2013-H2,1,4,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2014-H1,1,6,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2015-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2016-H1,1,1,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2016-H2,1,1,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Enova,2017-H1,1,2,0,0,,0,0,0,1,0,0,0,0,0,Financial Services,2004.0
Evergreen Money,2024-H1,1,2,1,0,,1,1,1,0,0,0,0,0,0,Financial Services,2023.0
Evergreen Money,2025-H1,1,2,1,1,Coastal Community Bank,1,1,1,0,0,0,0,0,0,Financial Services,2023.0
Every,2022-H2,1,4,4,1,Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Every,2023-H1,1,6,2,0,,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Every,2023-H2,1,3,3,1,Thread Bank,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Every,2024-H1,1,6,4,1,Thread Bank,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Every,2024-H2,1,6,6,1,Thread Bank,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Every,2025-H1,1,7,4,1,Thread Bank,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Every,2025-H2,1,7,0,0,,0,1,0,0,0,0,0,0,0,Other Services,2021.0
Every,2026-H1,1,7,4,1,Thread Bank,1,1,1,0,0,0,0,0,0,Other Services,2021.0
Expensify,2017-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2008.0
Expensify,2018-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2008.0
Expensify,2018-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2008.0
Expensify,2019-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2008.0
Expensify,2019-H2,1,4,2,1,"Sutton Bank, Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2020-H1,1,6,2,1,"Sutton Bank, Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2020-H2,1,7,2,1,"Sutton Bank, Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2021-H1,1,8,2,1,"Sutton Bank, Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2021-H2,1,6,0,0,,0,0,0,0,0,0,0,1,0,Software & SaaS,2008.0
Expensify,2022-H1,1,6,0,0,,0,0,0,0,0,0,0,1,0,Software & SaaS,2008.0
Expensify,2022-H2,1,6,0,0,,0,0,0,0,0,0,0,1,0,Software & SaaS,2008.0
Expensify,2023-H1,1,5,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2008.0
Expensify,2023-H2,1,4,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2008.0
Expensify,2024-H1,1,6,2,1,"The Bancorp Bank, N.A., Member FDIC",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2024-H2,1,6,3,2,"The Bancorp Bank, N.A.; Bancorp",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2025-H1,1,4,2,1,"The Bancorp Bank, N.A.",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2025-H2,1,4,2,1,"The Bancorp Bank, N.A.",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expensify,2026-H1,1,4,2,1,"The Bancorp Bank, N.A.",1,0,0,0,0,0,0,1,1,Software & SaaS,2008.0
Expresspayments,2021-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Expresspayments,2022-H1,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Expresspayments,2022-H2,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Expresspayments,2024-H1,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2021.0
Extend,2018-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2019-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2020-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2021-H1,1,3,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2021-H2,1,1,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2022-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2022-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2023-H1,1,2,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2023-H2,1,2,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2024-H1,1,3,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2024-H2,1,3,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2025-H1,1,3,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extend,2026-H1,1,3,0,0,,0,0,0,0,0,1,0,0,0,Infrastructure & Developer Tools,2020.0
Extra,2021-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2020.0
Extra,2022-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2020.0
Extra,2022-H2,1,2,2,2,Evolve; Evolve Bank & Trust,1,1,1,0,0,0,0,0,0,Financial Services,2020.0
Extra,2023-H1,1,5,2,2,"Evolve Bank & Trust; Evolve Bank & Trust or Patriot Bank, N.A. (Member FDIC)",1,1,1,0,0,0,0,1,0,Financial Services,2020.0
Extra,2023-H2,1,5,1,0,,1,1,0,0,0,0,0,1,0,Financial Services,2020.0
Extra,2024-H1,1,5,2,1,"Evolve Bank & Trust or Patriot Bank, N.A.",1,1,1,0,0,0,0,1,0,Financial Services,2020.0
Extra,2024-H2,1,2,2,0,,1,1,1,0,0,0,0,0,0,Financial Services,2020.0
Extra,2025-H1,1,2,2,1,Evolve Bank & Trust or Patriot Bank N.A.,1,1,1,0,0,0,0,0,0,Financial Services,2020.0
Extra,2025-H2,1,2,2,0,,1,1,1,0,0,0,0,0,0,Financial Services,2020.0
Extra,2026-H1,1,5,2,1,"Evolve Bank & Trust or Patriot Bank, N.A.",1,1,1,0,0,0,0,1,0,Financial Services,2020.0
FamZoo,2011-H2,1,3,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2012-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2012-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2013-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2013-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2014-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2014-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2015-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2016-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2016-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2017-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2018-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2018-H2,1,3,1,0,,1,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2019-H1,1,2,1,0,,1,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2020-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2021-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2021-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2022-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2022-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2023-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2023-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2024-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2024-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2025-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FamZoo,2025-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Software & SaaS,2010.0
FanDuel,2010-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2010-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2011-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2011-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2012-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2012-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2013-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2013-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2014-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2014-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2015-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2016-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2016-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2017-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2017-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2018-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2018-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2019-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2019-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2020-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2020-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2021-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2021-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2022-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2022-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2023-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2023-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2024-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2024-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2025-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2025-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
FanDuel,2026-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Marketplace & Platform,2009.0
Fancards,2019-H1,1,1,1,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2019-H2,1,2,1,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2020-H2,1,3,3,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2021-H1,1,2,2,2,"Sunrise Banks N.A., Member FDIC; The Bancorp Bank",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2021-H2,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2022-H1,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2022-H2,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2023-H1,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2024-H1,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2024-H2,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2025-H1,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2025-H2,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Fancards,2026-H1,1,2,2,1,"Sunrise Banks N.A., Member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2015.0
Faye,2022-H1,1,5,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2022-H2,1,5,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2023-H1,1,5,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2024-H1,1,4,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2024-H2,1,4,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2025-H1,1,4,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2025-H2,1,4,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Faye,2026-H1,1,4,0,0,,0,0,0,0,0,1,0,0,0,Software & SaaS,2019.0
Ferry,2023-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Financial Services,2022.0
Ferry,2024-H1,1,3,2,2,"Thread Bank & Trust; Community Federal Savings Bank, member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2022.0
Ferry,2024-H2,1,3,2,2,"Thread Bank & Trust; Community Federal Savings Bank, member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2022.0
Ferry,2025-H1,1,1,0,0,,0,1,0,0,0,0,0,0,0,Financial Services,2022.0
Ferry,2025-H2,1,3,3,2,"Thread Bank & Trust; Community Federal Savings Bank, member FDIC",1,1,1,0,0,0,0,0,0,Financial Services,2022.0
Ferry,2026-H1,1,3,3,2,Thread Bank & Trust; Community Federal Savings Bank,1,1,1,0,0,0,0,0,0,Financial Services,2022.0
Fidelity Investments,2013-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2014-H1,1,2,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2014-H2,1,3,0,0,,0,1,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2015-H1,1,2,1,0,,1,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2015-H2,1,1,1,0,,1,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2016-H1,1,1,1,0,,1,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2017-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2018-H1,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2018-H2,1,1,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2019-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2019-H2,1,4,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2020-H1,1,3,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2020-H2,1,2,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
Fidelity Investments,2021-H1,1,4,0,0,,0,0,0,0,0,0,0,0,0,Investment & Capital,1946.0
